순위,기업이름,분야,평점,연봉
9301,대한칼소닉 ,제조/화학,2.1,3944
9302,더노벰버 ,서비스업,2.1,3033
9303,레샤코코리아 ,유통/무역/운송,2.1,3785
9304,모렌소프트 ,IT/웹/통신,2.1,2729
9305,복정제형 ,유통/무역/운송,2.1,3399
9306,비전세미콘 ,제조/화학,2.1,3458
9307,빌트조명 ,제조/화학,2.1,3476
9308,송암시스콤 ,제조/화학,2.1,3087
9309,스타자동차 ,서비스업,2.1,2698
9310,시도우 ,IT/웹/통신,2.1,3228
9311,아이디노 ,IT/웹/통신,2.1,2674
9312,애플짐휘트니스 ,서비스업,2.1,2695
9313,에스프리즘 ,IT/웹/통신,2.1,3020
9314,에이큐에이 ,제조/화학,2.1,3574
9315,엔젤 ,제조/화학,2.1,2721
9316,오아 ,유통/무역/운송,2.1,3891
9317,월드브리지산업 ,제조/화학,2.1,3057
9318,위미인터내셔날 ,유통/무역/운송,2.1,3712
9319,이현 ,기관/협회,2.1,2981
9320,잇올스파르타 (매장) ,교육업,2.1,2726
9321,조일알미늄 ,제조/화학,2.1,3284
9322,태양금속공업 ,제조/화학,2.1,4076
9323,티미디어웍스 ,미디어/디자인,2.1,4010
9324,포디리플레이코리아 ,IT/웹/통신,2.1,5283
9325,함께일하는재단 ,기관/협회,2.1,3026
9326,힐리언스 ,서비스업,2.1,3120
9327,뉴메드 ,제조/화학,2.1,3454
9328,다산씨엔텍 ,제조/화학,2.1,3382
9329,디엠에스 ,제조/화학,2.1,3990
9330,맥스원이링크 ,서비스업,2.1,3205
9331,모바일팩토리 ,IT/웹/통신,2.1,3431
9332,보미엔지니어링 ,건설업,2.1,4154
9333,사람과세상 ,IT/웹/통신,2.1,2683
9334,성원애드피아 ,미디어/디자인,2.1,3697
9335,씨이기술 ,IT/웹/통신,2.1,3122
9336,아이베 ,유통/무역/운송,2.1,2751
9337,에이비티아시아 ,제조/화학,2.1,3221
9338,에이팜 ,제조/화학,2.1,2791
9339,오케이토마토 ,IT/웹/통신,2.1,2725
9340,유진디랩 ,유통/무역/운송,2.1,3630
9341,이동의즐거움 ,은행/금융업,2.1,3817
9342,케이티앤씨 ,제조/화학,2.1,2998
9343,코비스타 ,서비스업,2.1,2899
9344,큐드 ,IT/웹/통신,2.1,2561
9345,텔레컨스 ,IT/웹/통신,2.1,3522
9346,갤럭시아일렉트로닉스 ,제조/화학,2.1,3985
9347,그린테크 ,제조/화학,2.1,2807
9348,반석정밀공업 ,제조/화학,2.1,3254
9349,신영하이테크 ,제조/화학,2.1,3134
9350,신한씨스텍 ,유통/무역/운송,2.1,3022
9351,아이스캔디 ,미디어/디자인,2.1,3475
9352,에스피시스템스 ,제조/화학,2.1,2854
9353,에이테크오토모티브 ,제조/화학,2.1,3493
9354,이와이드플러스 ,IT/웹/통신,2.1,2745
9355,인튜이티브서지컬코리아(유) ,유통/무역/운송,2.1,5369
9356,제로웹 ,IT/웹/통신,2.1,2610
9357,제일이엔에스 ,제조/화학,2.1,3290
9358,케이투웹테크 ,IT/웹/통신,2.1,3120
9359,탑선 ,제조/화학,2.1,3196
9360,택스뷰 ,제조/화학,2.1,2459
9361,포르쉐코리아 ,유통/무역/운송,2.1,5439
9362,한국이엠씨 ,제조/화학,2.1,2977
9363,그린씨알피 ,제조/화학,2.1,2761
9364,뉴플로이 ,IT/웹/통신,2.1,3841
9365,대양금속 ,제조/화학,2.1,3830
9366,더연 ,유통/무역/운송,2.1,2673
9367,레페리 ,미디어/디자인,2.1,3046
9368,바이오솔루션 ,의료/제약/복지,2.1,3390
9369,비이커뮤니케이션즈 ,미디어/디자인,2.1,3136
9370,삼우에코 ,제조/화학,2.1,3085
9371,시몬느에프씨 ,유통/무역/운송,2.1,3494
9372,아성에이치엠피 ,유통/무역/운송,2.1,4331
9373,아이티공간 ,제조/화학,2.1,2642
9374,안드로메다게임즈 ,IT/웹/통신,2.1,3780
9375,야놀자에프앤지 ,서비스업,2.1,3753
9376,얼라이브러쉬 ,유통/무역/운송,2.1,3102
9377,엠피에스 ,제조/화학,2.1,3562
9378,유벡 ,건설업,2.1,3236
9379,제닉 ,제조/화학,2.1,3838
9380,파이디지털헬스케어 ,IT/웹/통신,2.1,4770
9381,기성금속 ,제조/화학,2.1,2911
9382,더샘인터내셔날 ,유통/무역/운송,2.1,3886
9383,덕일산업 ,제조/화학,2.1,3508
9384,동아연필 ,제조/화학,2.1,3153
9385,동아전기부품 ,제조/화학,2.1,3877
9386,두리화학 ,제조/화학,2.1,3129
9387,디자인웨딩 ,서비스업,2.1,2298
9388,마리오아울렛 ,유통/무역/운송,2.1,3792
9389,봄텍전자 ,제조/화학,2.1,3060
9390,상우무역 ,제조/화학,2.1,3429
9391,세아에프에스 ,제조/화학,2.1,5110
9392,스카이피플 ,IT/웹/통신,2.1,3188
9393,아주베스틸 ,제조/화학,2.1,3568
9394,엘에프푸드 ,유통/무역/운송,2.1,3720
9395,오텍캐리어냉장 ,제조/화학,2.1,3430
9396,유니퍼포먼스 ,IT/웹/통신,2.1,3966
9397,이바돔 ,서비스업,2.1,2947
9398,이조화섬 ,제조/화학,2.1,3833
9399,자이글 ,제조/화학,2.1,2564
9400,중소기업유통센터 ,유통/무역/운송,2.1,4239
9401,지오디스윌슨코리아 ,유통/무역/운송,2.1,2979
9402,케이엔더블유 ,제조/화학,2.1,3225
9403,태영상선 ,유통/무역/운송,2.1,3943
9404,퓨처텍 ,IT/웹/통신,2.1,2284
9405,필아이티 ,IT/웹/통신,2.1,2960
9406,한국경남태양유전 ,제조/화학,2.1,4030
9407,한성티앤아이 ,제조/화학,2.1,3426
9408,화이트코스팜 ,제조/화학,2.1,2702
9409,효산의료재단안양샘병원샘한방병원 ,의료/제약/복지,2.1,3096
9410,(사)대한병원협회 ,기관/협회,2,3198
9411,골든하인드 ,서비스업,2,3810
9412,나우리해운항공 ,유통/무역/운송,2,2674
9413,단군소프트 ,유통/무역/운송,2,3400
9414,더네이쳐홀딩스 ,제조/화학,2,3735
9415,더비엔아이 ,기관/협회,2,3687
9416,디티앤씨알오 ,기관/협회,2,3738
9417,딘트 ,유통/무역/운송,2,2548
9418,리트코 ,제조/화학,2,3729
9419,소프트파워 ,IT/웹/통신,2,2742
9420,스티커스코퍼레이션 ,제조/화학,2,3831
9421,쌍방울 ,제조/화학,2,3011
9422,씨와이 ,의료/제약/복지,2,2750
9423,아이비스글로벌 ,기관/협회,2,3237
9424,에스와이에스글로벌 ,유통/무역/운송,2,3362
9425,에이티지소프트 ,IT/웹/통신,2,3499
9426,올리빙 ,IT/웹/통신,2,2324
9427,우진플라임 ,제조/화학,2,3435
9428,워즈코퍼레이션 ,제조/화학,2,4164
9429,이토마토 ,IT/웹/통신,2,3713
9430,인터디 ,서비스업,2,2517
9431,제너럴네트 ,의료/제약/복지,2,2677
9432,좋은책신사고 ,교육업,2,3943
9433,지엔앰퍼포먼스 ,미디어/디자인,2,3511
9434,크레비즈큐엠 ,서비스업,2,2735
9435,크린텍 ,유통/무역/운송,2,2942
9436,파크론 ,제조/화학,2,3286
9437,팍스넷 ,IT/웹/통신,2,3580
9438,포시 ,미디어/디자인,2,3080
9439,로담한의원 ,의료/제약/복지,2,2406
9440,배룩스 ,제조/화학,2,2889
9441,보승코퍼레이션 ,제조/화학,2,3230
9442,새론오토모티브 ,제조/화학,2,5060
9443,스탠다드네트웍스 ,IT/웹/통신,2,3135
9444,아신 ,유통/무역/운송,2,2841
9445,에노테카코리아 ,유통/무역/운송,2,2663
9446,오산한국병원 ,의료/제약/복지,2,2582
9447,이에이디자인 ,건설업,2,2879
9448,케이시크 ,IT/웹/통신,2,2303
9449,코멕스산업 ,제조/화학,2,3227
9450,코웰패션 ,제조/화학,2,3377
9451,태화기업 ,제조/화학,2,2848
9452,한경희생활과학 ,제조/화학,2,3409
9453,한미인터내셔널 ,유통/무역/운송,2,3813
9454,(사)한국이에이피협회 ,기관/협회,2,2971
9455,(재)플랜한국위원회 ,기관/협회,2,2582
9456,글루가 ,제조/화학,2,3866
9457,나남 ,미디어/디자인,2,2502
9458,나노테크 ,제조/화학,2,3760
9459,나우드림 ,IT/웹/통신,2,3055
9460,나우테크 ,제조/화학,2,3580
9461,네콘 ,제조/화학,2,2875
9462,더하기 ,유통/무역/운송,2,2938
9463,래피젠 ,의료/제약/복지,2,3814
9464,밸런스월드 ,서비스업,2,2389
9465,베니토 ,유통/무역/운송,2,2693
9466,서양네트웍스 ,제조/화학,2,3249
9467,서울화장품 ,제조/화학,2,2823
9468,신안 ,건설업,2,3637
9469,엠프로텍 ,제조/화학,2,3268
9470,이퓨앤파트너스 ,기관/협회,2,2969
9471,장수산업 장수돌침대 ,제조/화학,2,3103
9472,젤라또랩 ,IT/웹/통신,2,2973
9473,코리아테크노에이전시 ,서비스업,2,3284
9474,코아칩스 ,제조/화학,2,4106
9475,한경기획 ,기관/협회,2,3442
9476,한큐한신익스프레스코리아 ,유통/무역/운송,2,3251
9477,휴맵컨텐츠 ,미디어/디자인,2,2576
9478,글로벌모터서비스 ,서비스업,2,3091
9479,동수원병원 ,의료/제약/복지,2,2983
9480,마루느루 ,유통/무역/운송,2,3366
9481,미래하이텍 ,제조/화학,2,2724
9482,아이엠티 ,제조/화학,2,3211
9483,에스지항공여행사 ,서비스업,2,2466
9484,엠알인프라오토 ,제조/화학,2,3596
9485,유니코스 ,제조/화학,2,2610
9486,유진아이티서비스 ,IT/웹/통신,2,4871
9487,이브릿지 ,미디어/디자인,2,3000
9488,일신밸브 ,제조/화학,2,3239
9489,일신실업 ,제조/화학,2,2751
9490,제스타드 ,미디어/디자인,2,2921
9491,제이씨현시스템 ,유통/무역/운송,2,3427
9492,채울웍스 ,미디어/디자인,2,2974
9493,초초스팩토리 ,유통/무역/운송,2,2948
9494,푸르밀 ,제조/화학,2,3760
9495,플라토 ,제조/화학,2,3234
9496,디케이비엠시 ,IT/웹/통신,2,3088
9497,디팜스테크 ,제조/화학,2,3771
9498,로킷헬스케어 ,의료/제약/복지,2,4941
9499,마녀공장 ,유통/무역/운송,2,3774
9500,매스씨앤지 ,미디어/디자인,2,3121
9501,샘글로벌 ,유통/무역/운송,2,3459
9502,서강교육그룹 ,기관/협회,2,3624
9503,성신상사 ,제조/화학,2,3253
9504,스쿱미디어 ,IT/웹/통신,2,3363
9505,씨앤씨인터내셔널 ,제조/화학,2,3392
9506,아트스피치앤커뮤니케이션 ,교육업,2,3397
9507,알케이드코리아 ,제조/화학,2,2780
9508,에스앤지바이오텍 ,제조/화학,2,3376
9509,에스에이치엘 ,제조/화학,2,3607
9510,엔바이콘 ,서비스업,2,3477
9511,엔비전스 ,미디어/디자인,2,2449
9512,인사이트코리아 ,기관/협회,2,2807
9513,인터코스코리아 ,제조/화학,2,3973
9514,제이슨그룹 ,IT/웹/통신,2,3342
9515,지오소프트 ,IT/웹/통신,2,2881
9516,지티엘 ,유통/무역/운송,2,3041
9517,테크팩솔루션 ,제조/화학,2,4211
9518,그랜드 성형외과병원 ,의료/제약/복지,2,3015
9519,남북전기 ,제조/화학,2,2853
9520,리봄화장품 ,제조/화학,2,2898
9521,미디어솔루션 ,IT/웹/통신,2,2339
9522,서울금속 ,제조/화학,2,2768
9523,세방여행 ,서비스업,2,2344
9524,소비코 ,유통/무역/운송,2,2433
9525,신원휄트 ,제조/화학,2,3143
9526,씨씨알 ,IT/웹/통신,2,4356
9527,옴니피앤씨 ,IT/웹/통신,2,2648
9528,윌비커뮤니케이션 ,IT/웹/통신,2,3166
9529,한국대학신문 ,미디어/디자인,2,2980
9530,한림대학교의료원 ,의료/제약/복지,2,3954
9531,허밍스토리 ,미디어/디자인,2,2738
9532,대성하이텍 ,제조/화학,2,3202
9533,도시미래종합기술공사 ,건설업,2,3222
9534,디에이테크놀로지 ,제조/화학,2,3655
9535,모다이노칩 ,제조/화학,2,3540
9536,모두스테이 ,서비스업,2,2615
9537,미래코리아 ,제조/화학,2,3069
9538,비에이치씨 ,유통/무역/운송,2,4198
9539,시너지이십일 ,서비스업,2,2802
9540,엘엠에스 ,제조/화학,2,3922
9541,엠피한강 ,유통/무역/운송,2,3271
9542,오더 ,IT/웹/통신,2,3094
9543,유니드글로벌상사 ,유통/무역/운송,2,4442
9544,유시스 ,IT/웹/통신,2,2819
9545,케이비저축은행 ,은행/금융업,2,4325
9546,코스모진텍 ,의료/제약/복지,2,2640
9547,파스토 ,IT/웹/통신,2,4584
9548,한국리모텍 ,유통/무역/운송,2,3883
9549,해솔아이엔티 ,유통/무역/운송,2,2278
9550,기독교복음방송 ,미디어/디자인,2,2581
9551,노츠 ,IT/웹/통신,2,3207
9552,데이셀코스메틱 ,제조/화학,2,3146
9553,디에이치 ,제조/화학,2,4034
9554,법무법인고구려 ,기관/협회,2,2598
9555,브랜드유니버스(유) ,유통/무역/운송,2,4901
9556,비츠로시스 ,제조/화학,2,3642
9557,송월 ,제조/화학,2,3251
9558,아이티엠반도체 ,제조/화학,2,3614
9559,에이씨티 ,제조/화학,2,3568
9560,이노진 ,제조/화학,2,3124
9561,지엠티 ,IT/웹/통신,2,3188
9562,플로우교육 ,기관/협회,2,3076
9563,고려기연 ,제조/화학,2,3560
9564,뉴필 ,제조/화학,2,2629
9565,다빈치커뮤니케이션 ,미디어/디자인,2,2659
9566,대광엔지니어링 ,건설업,2,2355
9567,더휴먼플러스 ,IT/웹/통신,2,4247
9568,라이트팜텍 ,의료/제약/복지,2,2900
9569,락토메이슨 ,제조/화학,2,2794
9570,바텍코리아 ,유통/무역/운송,2,3999
9571,비에스티 ,제조/화학,2,2771
9572,생활공작소 ,IT/웹/통신,2,3599
9573,서흥인터내셔날 ,유통/무역/운송,2,3130
9574,스킨이데아 ,제조/화학,2,3890
9575,쏠투메디 ,유통/무역/운송,2,3089
9576,씨앤컴 ,미디어/디자인,2,3169
9577,씨티케이이비전글로벌네트웍스 ,유통/무역/운송,2,3986
9578,아이백코리아 ,제조/화학,2,2503
9579,아코플레닝 ,제조/화학,2,3298
9580,안세 ,유통/무역/운송,2,2979
9581,우신화장품 ,제조/화학,2,2644
9582,우암코퍼레이션 ,제조/화학,2,3833
9583,울림교육연구소 ,교육업,2,2156
9584,위더코어 ,기관/협회,2,4503
9585,위스컴 ,제조/화학,2,3223
9586,유텍 ,IT/웹/통신,2,2827
9587,이글벳 ,의료/제약/복지,2,2799
9588,이뮨메드 ,의료/제약/복지,2,4015
9589,재능방송 ,미디어/디자인,2,3223
9590,지에프케이 ,IT/웹/통신,2,3496
9591,지엘플러스 ,제조/화학,2,3581
9592,케이엔아이씨 ,IT/웹/통신,2,3245
9593,클콩 ,미디어/디자인,2,2745
9594,킨도 ,기관/협회,2,4037
9595,투어이천 ,서비스업,2,2489
9596,팟빵 ,IT/웹/통신,2,3343
9597,하누리티엔 ,IT/웹/통신,2,3426
9598,하이라이프 ,유통/무역/운송,2,3041
9599,한양공업 ,제조/화학,2,2652
9600,화이어웍스 ,미디어/디자인,2,2530
9601,넥스트엔터테인먼트월드 ,미디어/디자인,2,3684
9602,담소이야기 ,기관/협회,2,3324
9603,대동백화점 ,유통/무역/운송,2,2705
9604,대신자산운용 ,은행/금융업,2,5215
9605,대한출판문화협회 ,기관/협회,2,3549
9606,동부저축은행 ,은행/금융업,2,4063
9607,디스이즈엔지니어링 ,기관/협회,2,4492
9608,디자인비채 ,건설업,2,2972
9609,디지테크정보 ,IT/웹/통신,2,2913
9610,레드홀릭 ,IT/웹/통신,2,2855
9611,리얼웹 ,IT/웹/통신,2,3003
9612,마코 ,미디어/디자인,2,2649
9613,백제약품 ,유통/무역/운송,2,2990
9614,밸류인베스트코리아 ,은행/금융업,2,3152
9615,밸콘케이피에스 ,제조/화학,2,3579
9616,뷰애드 ,유통/무역/운송,2,2698
9617,브레인202 ,서비스업,2,2282
9618,사회복지법인하트하트재단 ,기관/협회,2,3357
9619,삼익전자공업 ,제조/화학,2,2789
9620,선경이엔씨 ,건설업,2,4666
9621,성호기업 ,제조/화학,2,3494
9622,셀리지온 ,IT/웹/통신,2,3895
9623,손잡이닷컴 ,유통/무역/운송,2,2298
9624,스프링커뮤니케이션스 ,미디어/디자인,2,2875
9625,실력산업 ,제조/화학,2,2666
9626,아미코스메틱 ,제조/화학,2,3651
9627,아보키스트 ,제조/화학,2,2466
9628,안국바이오진단 ,제조/화학,2,3175
9629,에스비아이코스머니 ,은행/금융업,2,4542
9630,에이왓글로벌로지스틱스코리아 ,유통/무역/운송,2,3085
9631,에이치플러스에코 ,건설업,2,4028
9632,에프지아이 ,IT/웹/통신,2,2663
9633,엘레컴코리아 ,유통/무역/운송,2,3195
9634,엠디엔피교육 ,교육업,2,2389
9635,오션마린서비스 ,유통/무역/운송,2,2982
9636,옥스포드 ,제조/화학,2,2777
9637,온라인팜 ,유통/무역/운송,2,3678
9638,월드웨이 ,제조/화학,2,3877
9639,위너스톡 ,IT/웹/통신,2,2144
9640,유니와이드테크놀러지 ,IT/웹/통신,2,2700
9641,의료법인청구성심병원 ,의료/제약/복지,2,2888
9642,인애가한방병원 ,의료/제약/복지,2,2395
9643,인터콤어소시에이션 ,미디어/디자인,2,3977
9644,제이투엔 ,IT/웹/통신,2,3471
9645,제일바이오 ,의료/제약/복지,2,2908
9646,제일벽지 ,제조/화학,2,2786
9647,제일종합기술 ,제조/화학,2,3436
9648,지뉴소프트 ,IT/웹/통신,2,3760
9649,천삼백케이 ,유통/무역/운송,2,2714
9650,케이에이씨 ,제조/화학,2,3076
9651,케이지씨예본 ,의료/제약/복지,2,3138
9652,코스웬콘텐츠 ,미디어/디자인,2,2461
9653,큐브라인콘솔리데이션 ,유통/무역/운송,2,2446
9654,타코마테크놀러지 ,기관/협회,2,3430
9655,펀잇쳐스 ,미디어/디자인,2,2414
9656,한국공작기계 ,제조/화학,2,3188
9657,한국미우라공업 ,제조/화학,2,3739
9658,한국수출포장공업 ,제조/화학,2,3777
9659,한국치코 ,유통/무역/운송,2,3058
9660,한우리외식산업 ,서비스업,2,2532
9661,현진어패럴 ,제조/화학,2,3574
9662,맥서브 ,서비스업,2,2772
9663,모나미 ,유통/무역/운송,2,3285
9664,모베이스전자 ,제조/화학,2,4782
9665,무브게임즈 ,IT/웹/통신,2,3106
9666,엔지켐생명과학 ,의료/제약/복지,2,3109
9667,엘앤케이바이오메드 ,제조/화학,2,3829
9668,가우리커뮤니케이션 ,미디어/디자인,2,2658
9669,볼빅 ,제조/화학,2,4460
